"protocol","weekday","timeofday","pdu_size","dest_tcp","dest_udp","flag_tcp","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_timed","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_count","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_tsize","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_asize","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_rateps","attack"
"Tcp","4","76899","66","80","-1","16","3944000","22980","2469348","107.0","21.781990521327014","true"
"Tcp","4","76899","74","80","-1","2","1967000","22982","2469488","107.0","21.78388625592417","true"
"Tcp","4","76899","66","80","-1","16","3946000","22984","2470280","107.0","21.785781990521325","true"
"Tcp","4","76899","74","80","-1","2","50000","22987","2471146","107.0","21.788625592417063","true"
"Tcp","4","76899","66","80","-1","16","3983000","22988","2471212","107.0","21.78957345971564","true"
"Tcp","4","76899","74","80","-1","2","76000","22991","2472078","107.0","21.771780303030305","true"
"Tcp","4","76899","66","80","-1","16","3941000","22992","2472144","107.0","21.772727272727273","true"
"Tcp","4","76899","74","80","-1","2","1651000","22994","2472284","107.0","21.77462121212121","true"
"Tcp","4","76899","66","80","-1","16","71000","22997","2473142","107.0","21.77746212121212","true"
"Tcp","4","76899","74","80","-1","2","72000","22999","2473942","107.0","21.779356060606062","true"
"Tcp","4","76899","66","80","-1","16","72000","23001","2474074","107.0","21.78125","true"
"Tcp","4","76900","74","80","-1","2","1919000","23002","2474148","107.0","21.78219696969697","true"
"Tcp","4","76900","66","80","-1","16","3949000","23004","2474940","107.0","21.78409090909091","true"
"Tcp","4","76900","74","80","-1","2","59000","23007","2475806","107.0","21.786931818181817","true"
"Tcp","4","76900","66","80","-1","16","3943000","23008","2475872","107.0","21.78787878787879","true"
"Tcp","4","76900","74","80","-1","2","55000","23011","2476738","107.0","21.790719696969695","true"
"Tcp","4","76900","66","80","-1","16","67000","23013","2476870","107.0","21.792613636363637","true"
"Tcp","4","76900","74","80","-1","2","56000","23015","2477670","107.0","21.794507575757574","true"
"Tcp","4","76900","66","80","-1","16","3906000","23016","2477736","107.0","21.774834437086092","true"
"Tcp","4","76900","74","80","-1","2","35000","23018","2477876","107.0","21.776726584673604","true"
"Tcp","4","76900","66","80","-1","16","61000","23020","2478668","107.0","21.778618732261116","true"
"Tcp","4","76900","74","80","-1","2","81000","23022","2478808","107.0","21.780510879848627","true"
"Tcp","4","76900","66","80","-1","16","57000","23024","2479600","107.0","21.78240302743614","true"
"Tcp","4","76900","74","80","-1","2","2903000","23027","2480466","107.0","21.785241248817407","true"
"Tcp","4","76900","66","80","-1","16","4952000","23029","2480598","107.0","21.78713339640492","true"
"Tcp","4","76901","74","80","-1","2","66000","23030","2480672","107.0","21.788079470198674","true"
"Tcp","4","76901","66","80","-1","16","62000","23033","2481530","107.0","21.790917691579942","true"
"Tcp","4","76901","74","80","-1","2","76000","23035","2482330","107.0","21.792809839167454","true"
"Tcp","4","76901","66","80","-1","16","3900000","23036","2482396","107.0","21.79375591296121","true"
"Tcp","4","76901","74","80","-1","2","33000","23038","2482536","107.0","21.79564806054872","true"
"Tcp","4","76901","66","80","-1","16","52000","23040","2483328","107.0","21.797540208136233","true"
"Tcp","4","76901","74","80","-1","2","37000","23043","2484194","107.0","21.8003784295175","true"
"Tcp","4","76901","66","80","-1","16","3861000","23044","2484260","107.0","21.780718336483933","true"
"Tcp","4","76901","74","80","-1","2","2922000","23046","2484400","107.0","21.782608695652176","true"
"Tcp","4","76901","66","80","-1","16","2025000","23049","2485266","107.0","21.785444234404537","true"
"Http","4","76901","726","80","-1","24","69000","23050","2485992","107.0","21.78638941398866","true"
"Tcp","4","76901","66","80","-1","16","3888000","23052","2486124","107.0","21.7882797731569","true"
"Tcp","4","76901","74","80","-1","2","34000","23054","2486264","107.0","21.79017013232514","true"
"Tcp","4","76902","66","80","-1","16","2060000","23056","2487056","107.0","21.792060491493384","true"
"Tcp","4","76902","74","80","-1","2","59000","23058","2487196","107.0","21.793950850661627","true"
"Tcp","4","76902","66","80","-1","16","3911000","23060","2487988","107.0","21.795841209829867","true"
"Tcp","4","76902","74","80","-1","2","2942000","23062","2488128","107.0","21.79773156899811","true"
"Tcp","4","76902","66","80","-1","16","57000","23065","2488986","107.0","21.800567107750474","true"
"Tcp","4","76902","74","80","-1","2","61000","23067","2489786","107.0","21.802457466918714","true"
"Tcp","4","76902","66","80","-1","16","3967000","23068","2489852","107.0","21.803402646502835","true"
"Tcp","4","76902","74","80","-1","2","36000","23070","2489992","107.0","21.80529300567108","true"
"Tcp","4","76902","66","80","-1","16","2091000","23072","2490784","107.0","21.786591123701605","true"
"Tcp","4","76902","74","80","-1","2","57000","23074","2490924","107.0","21.78847969782814","true"
"Tcp","4","76902","66","80","-1","16","3925000","23076","2491716","107.0","21.790368271954673","true"
"Tcp","4","76902","74","80","-1","2","2919000","23078","2491856","107.0","21.79225684608121","true"
"Tcp","4","76902","66","80","-1","16","3956000","23080","2492648","108.0","21.794145420207744","true"
"Tcp","4","76902","74","80","-1","2","34000","23082","2492788","107.0","21.796033994334277","true"
"Tcp","4","76903","66","80","-1","16","2056000","23084","2493580","108.0","21.797922568460812","true"
"Tcp","4","76903","74","80","-1","2","54000","23086","2493720","108.0","21.799811142587348","true"
"Tcp","4","76903","66","80","-1","16","2098000","23089","2494578","108.0","21.802644003777147","true"
"Tcp","4","76903","74","80","-1","2","64000","23090","2494652","108.0","21.803588290840416","true"
"Tcp","4","76903","66","80","-1","16","2017000","23093","2495510","108.0","21.806421152030218","true"
"Tcp","4","76903","74","80","-1","2","36000","23095","2496310","108.0","21.80830972615675","true"
"Tcp","4","76903","66","80","-1","16","3923000","23096","2496376","108.0","21.80925401322002","true"
"Http","4","76903","726","80","-1","24","3910000","23099","2497242","108.0","21.791509433962265","true"
"Tcp","4","76903","74","80","-1","2","1996000","23100","2497316","108.0","21.79245283018868","true"
"Tcp","4","76903","66","80","-1","16","3940000","23102","2498108","108.0","21.79433962264151","true"
"Http","4","76903","726","80","-1","24","1921000","23104","2498908","108.0","21.79622641509434","true"
"Tcp","4","76903","74","80","-1","2","6962000","23106","2499048","108.0","21.79811320754717","true"
"Tcp","4","76903","66","80","-1","16","2003000","23109","2499914","108.0","21.800943396226415","true"
"Http","4","76904","726","80","-1","24","3953000","23111","2500706","108.0","21.802830188679245","true"
"Tcp","4","76904","74","80","-1","2","76000","23113","2501506","108.0","21.804716981132074","true"
"Tcp","4","76904","66","80","-1","16","1982000","23115","2501646","108.0","21.806603773584907","true"
"Http","4","76904","726","80","-1","24","3750000","23117","2502438","108.0","21.808490566037737","true"
"Tcp","4","76904","74","80","-1","2","2169000","23118","2502512","108.0","21.80943396226415","true"
"Tcp","4","76904","66","80","-1","16","3012000","23121","2503378","108.0","21.812264150943395","true"
"Http","4","76904","726","80","-1","24","3933000","23123","2504170","108.0","21.814150943396225","true"
"Tcp","4","76904","74","80","-1","2","3002000","23124","2504244","108.0","21.815094339622643","true"
"Tcp","4","76904","66","80","-1","16","3966000","23126","2505036","108.0","21.796418473138548","true"
"Http","4","76904","726","80","-1","24","85000","23128","2505836","108.0","21.798303487276154","true"
"Tcp","4","76904","74","80","-1","2","68000","23131","2506702","108.0","21.801131008482564","true"
"Tcp","4","76904","66","80","-1","16","3801000","23132","2506768","108.0","21.802073515551367","true"
"Http","4","76904","726","80","-1","24","1953000","23134","2507568","108.0","21.803958529688973","true"
"Tcp","4","76904","74","80","-1","2","5937000","23136","2507708","108.0","21.80584354382658","true"
"Tcp","4","76905","66","80","-1","16","1987000","23139","2508574","108.0","21.80867106503299","true"
"Http","4","76905","726","80","-1","24","3952000","23141","2509366","108.0","21.810556079170595","true"
"Tcp","4","76905","74","80","-1","2","2073000","23142","2509440","108.0","21.811498586239395","true"
"Tcp","4","76905","66","80","-1","16","3911000","23144","2510232","108.0","21.813383600377","true"
"Http","4","76905","726","80","-1","24","65000","23146","2511032","108.0","21.815268614514608","true"
"Tcp","4","76905","74","80","-1","2","2024000","23148","2511172","108.0","21.817153628652214","true"
"Tcp","4","76905","66","80","-1","16","4042000","23150","2511964","108.0","21.81903864278982","true"
"Http","4","76905","726","80","-1","24","60000","23152","2512764","108.0","21.800376647834273","true"
"Tcp","4","76905","74","80","-1","2","2011000","23154","2512904","108.0","21.80225988700565","true"
"Tcp","4","76905","66","80","-1","16","3919000","23156","2513696","108.0","21.804143126177024","true"
"Http","4","76905","726","80","-1","24","58000","23158","2514496","108.0","21.806026365348398","true"
"Tcp","4","76905","74","80","-1","2","53000","23161","2515362","108.0","21.80885122410546","true"
"Tcp","4","76905","66","80","-1","16","2968000","23163","2515502","108.0","21.810734463276837","true"
"Http","4","76906","726","80","-1","24","51000","23164","2516228","108.0","21.811676082862522","true"
"Tcp","4","76906","74","80","-1","2","74000","23167","2517094","108.0","21.814500941619585","true"
"Tcp","4","76906","66","80","-1","16","2992000","23169","2517234","108.0","21.816384180790962","true"
"Http","4","76906","726","80","-1","24","69000","23170","2517960","108.0","21.817325800376647","true"
"Tcp","4","76906","74","80","-1","2","3031000","23172","2518100","108.0","21.819209039548024","true"
"Tcp","4","76906","66","80","-1","16","3909000","23174","2518892","108.0","21.821092278719398","true"
"Http","4","76906","726","80","-1","24","80000","23176","2519692","108.0","21.82297551789077","true"
"Tcp","4","76906","74","80","-1","2","3017000","23178","2519832","108.0","21.824858757062145","true"
"Tcp","4","76906","66","80","-1","16","3946000","23180","2520624","108.0","21.80620884289746","true"
"Http","4","76906","726","80","-1","24","52000","23182","2521424","108.0","21.808090310442147","true"
"Tcp","4","76906","74","80","-1","2","2054000","23184","2521564","108.0","21.80997177798683","true"
"Tcp","4","76906","66","80","-1","16","3864000","23186","2522356","108.0","21.811853245531516","true"
"Http","4","76906","726","80","-1","24","3907000","23189","2523222","108.0","21.814675446848543","true"
"Tcp","4","76906","74","80","-1","2","3005000","23190","2523296","108.0","21.815616180620886","true"
"Tcp","4","76907","66","80","-1","16","3953000","23192","2524088","108.0","21.81749764816557","true"
"Http","4","76907","726","80","-1","24","3938000","23195","2524954","108.0","21.820319849482598","true"
"Tcp","4","76907","74","80","-1","2","3092000","23196","2525028","108.0","21.82126058325494","true"
"Tcp","4","76907","66","80","-1","16","4891000","23198","2525820","108.0","21.823142050799625","true"
"Http","4","76907","726","80","-1","24","3925000","23201","2526686","108.0","21.825964252116652","true"
"Tcp","4","76907","74","80","-1","2","1973000","23202","2526760","108.0","21.826904985888994","true"
"Tcp","4","76907","66","80","-1","16","3955000","23204","2527552","108.0","21.82878645343368","true"
"Http","4","76907","726","80","-1","24","3923000","23207","2528418","108.0","21.81109022556391","true"
"Tcp","4","76907","74","80","-1","2","2416000","23208","2528492","108.0","21.81203007518797","true"
"Tcp","4","76907","66","80","-1","16","4517000","23210","2529284","108.0","21.81390977443609","true"
"Http","4","76907","726","80","-1","24","60000","23212","2530084","108.0","21.81578947368421","true"
"Tcp","4","76907","74","80","-1","2","67000","23215","2530950","109.0","21.81860902255639","true"
"Tcp","4","76907","66","80","-1","16","3964000","23216","2531016","109.0","21.81954887218045","true"
"Http","4","76908","726","80","-1","24","73000","23218","2531816","109.0","21.821428571428573","true"
"Tcp","4","76908","74","80","-1","2","3014000","23220","2531956","109.0","21.82330827067669","true"
"Tcp","4","76908","66","80","-1","16","3867000","23222","2532748","109.0","21.825187969924812","true"
"Http","4","76908","726","80","-1","24","3925000","23225","2533614","109.0","21.828007518796994","true"
"Tcp","4","76908","74","80","-1","2","2994000","23226","2533688","109.0","21.82894736842105","true"
"Tcp","4","76908","66","80","-1","16","3935000","23228","2534480","109.0","21.830827067669173","true"
"Http","4","76908","726","80","-1","24","3746000","23231","2535346","109.0","21.833646616541355","true"
"Tcp","4","76908","74","80","-1","2","3018000","23232","2535420","109.0","21.834586466165412","true"
"Tcp","4","76908","66","80","-1","16","4027000","23234","2536212","109.0","21.815962441314554","true"
"Http","4","76908","726","80","-1","24","63000","23236","2537012","109.0","21.817840375586854","true"
"Tcp","4","76908","74","80","-1","2","2985000","23238","2537152","109.0","21.819718309859155","true"
"Tcp","4","76908","66","80","-1","16","3955000","23240","2537944","109.0","21.821596244131456","true"
"Http","4","76908","726","80","-1","24","62000","23242","2538744","109.0","21.823474178403757","true"
"Tcp","4","76908","74","80","-1","2","3021000","23244","2538884","109.0","21.825352112676057","true"
"Tcp","4","76909","66","80","-1","16","4925000","23246","2539676","109.0","21.827230046948358","true"
"Http","4","76909","726","80","-1","24","49000","23248","2540476","109.0","21.82910798122066","true"
"Tcp","4","76909","74","80","-1","2","2438000","23250","2540616","109.0","21.830985915492956","true"
"Tcp","4","76909","66","80","-1","16","3953000","23252","2541408","109.0","21.832863849765257","true"
"Http","4","76909","726","80","-1","24","72000","23254","2542208","109.0","21.834741784037558","true"
"Tcp","4","76909","74","80","-1","2","2001000","23256","2542348","109.0","21.83661971830986","true"
"Tcp","4","76909","66","80","-1","16","3972000","23258","2543140","109.0","21.83849765258216","true"
"Http","4","76909","726","80","-1","24","54000","23260","2543940","109.0","21.84037558685446","true"
"Tcp","4","76909","74","80","-1","2","1990000","23262","2544080","109.0","21.82176360225141","true"
"Tcp","4","76909","66","80","-1","16","3959000","23264","2544872","109.0","21.823639774859288","true"
"Http","4","76909","726","80","-1","24","2924000","23266","2545672","109.0","21.825515947467167","true"
"Tcp","4","76909","74","80","-1","2","6005000","23268","2545812","109.0","21.827392120075046","true"
"Tcp","4","76909","66","80","-1","16","3913000","23270","2546604","109.0","21.829268292682926","true"
